Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
82,8.6,0m 8.6s,-23.74615436,-46.57696713,P-GPS,58.4,17.8,,,0.4,0.2,0.0,0.0,3.3,1.0,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.2,0,-4.9,-3.8,-1.6,-151.1,208.9,1024,1024,1024,1024,1684,,,,,
83,8.7,0m 8.7s,-23.74615416,-46.57696732,P-GPS,60.4,18.4,,,0.2,0.1,0.0,0.0,3.3,1.0,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.1,0,-5,-4.6,-1.5,-150.9,209.1,1024,1024,1024,1024,1684,,,,,
84,8.8,0m 8.8s,-23.746154,-46.57696749,P-GPS,62.0,18.9,,,0.2,0.1,0.0,0.0,3.3,1.0,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.1,0,-5,-4.8,-1.9,-151,209,1024,1024,1024,1024,1684,,,,,
85,8.9,0m 8.9s,-23.74615381,-46.57696768,P-GPS,63.6,19.4,,,0.2,0.1,0.0,0.0,3.4,1.0,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.1,0,-5,-5.8,-3,-150.8,209.2,1024,1024,1024,1024,1684,,,,,
86,9,0m 9s,-23.74615368,-46.57696785,P-GPS,65.3,19.9,,,0.2,0.1,0.0,0.0,3.4,1.0,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.1,0,-5,-6.4,-3,-150.8,209.2,1024,1024,1024,1024,1684,,,,,
87,9.1,0m 9.1s,-23.74615362,-46.57696805,P-GPS,66.9,20.4,,,0.0,0.0,0.0,0.0,3.5,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0,0,-4.9,-5,-3.2,-150.8,209.2,1024,1024,1024,1024,1684,,,,,
88,9.2,0m 9.2s,-23.74615364,-46.57696823,P-GPS,68.6,20.9,,,0.0,0.0,0.0,0.0,3.5,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0,0,-4.8,-3.7,-2.6,-151,209,1024,1024,1024,1024,1684,,,,,
89,9.3,0m 9.3s,-23.74615368,-46.57696839,P-GPS,69.9,21.3,,,0.0,0.0,0.0,0.0,3.6,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0,0,-4.8,-2.6,-2.8,-151.2,208.8,1024,1024,1024,1024,1684,,,,,
90,9.4,0m 9.4s,-23.74615376,-46.5769685,P-GPS,71.5,21.8,,,0.0,0.0,0.0,0.0,3.6,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0,0,-4.9,-1.5,-2.1,-151.2,208.8,1024,1024,1024,1024,1684,,,,,
91,9.5,0m 9.5s,-23.74615383,-46.57696856,P-GPS,73.2,22.3,,,0.0,0.0,0.0,0.0,3.6,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0,0,-4.9,-1.6,-1.2,-151.2,208.8,1024,1024,1024,1024,1684,,,,,
92,9.6,0m 9.6s,-23.74615385,-46.57696861,P-GPS,74.8,22.8,,,0.0,0.0,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0,0,-4.9,-3.4,-1.4,-151.1,208.9,1024,1024,1024,1024,1684,,,,,
93,9.7,0m 9.7s,-23.74615381,-46.57696866,P-GPS,76.4,23.3,,,0.2,0.1,1.1,0.5,3.7,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.1,0,-5,-3.9,-1.9,-151.1,208.9,1024,1024,1024,1024,1684,,,,,
94,9.8,0m 9.8s,-23.74615376,-46.57696872,P-GPS,78.1,23.8,,,0.2,0.1,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.1,0,-5.1,-3.8,-1.6,-151,209,1024,1024,1024,1024,1684,,,,,
95,9.9,0m 9.9s,-23.74615362,-46.57696879,P-GPS,80.1,24.4,,,0.2,0.1,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.1,0,-5.2,-4,-2,-151.1,208.9,1024,1024,1024,1024,1684,,,,,
96,10,0m 10s,-23.74615345,-46.57696886,P-GPS,81.7,24.9,,,0.4,0.2,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.2,0,-5.2,-5.5,-3.6,-151,209,1024,1024,1024,1024,1684,,,,,
97,10.1,0m 10.1s,-23.7461532,-46.57696892,P-GPS,83.3,25.4,,,0.4,0.2,1.1,0.5,3.7,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.2,0,-5.3,-7.3,-3.7,-150.9,209.1,1024,1024,1024,1024,1684,,,,,
98,10.2,0m 10.2s,-23.74615301,-46.57696895,P-GPS,85.3,26.0,,,0.4,0.2,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.2,0,-5.1,-7.9,-3.1,-150.9,209.1,1024,1024,1024,1024,1684,,,,,
99,10.3,0m 10.3s,-23.7461528,-46.57696902,P-GPS,86.9,26.5,,,0.4,0.2,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,15.021,0.018,3.746,3.764,3.761,3.75,0.2,0,-5.1,-8.2,-3.5,-150.9,209.1,1024,1024,1024,1024,1684,,,,,
100,10.4,0m 10.4s,-23.74615264,-46.57696908,P-GPS,88.6,27.0,,,0.2,0.1,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,14.991,0.018,3.739,3.757,3.753,3.742,0.1,0,-4.9,-8.7,-4.4,-150.9,209.1,1024,1024,1024,1024,1684,,,,,
101,10.5,0m 10.5s,-23.74615254,-46.57696915,P-GPS,90.2,27.5,,,0.2,0.1,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,14.991,0.018,3.739,3.757,3.753,3.742,0,0.1,-4.9,-8,-4.1,-150.8,209.2,1024,1024,1024,1024,1684,,,,,
102,10.6,0m 10.6s,-23.74615254,-46.57696916,P-GPS,91.9,28.0,,,0.2,0.1,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,14.991,0.018,3.739,3.757,3.753,3.742,0,0.1,-4.9,-7.1,-3,-151,209,1024,1024,1024,1024,1684,,,,,
103,10.7,0m 10.7s,-23.74615257,-46.57696915,P-GPS,93.5,28.5,,,0.2,0.1,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,14.991,0.018,3.739,3.757,3.753,3.742,0,0.1,-4.9,-6.8,-1.8,-151.1,208.9,1024,1024,1024,1024,1684,,,,,
104,10.8,0m 10.8s,-23.74615264,-46.57696908,P-GPS,95.1,29.0,,,0.2,0.1,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,14.991,0.018,3.739,3.757,3.753,3.742,0,0.1,-4.7,-7.9,-0.6,-151.1,208.9,1024,1024,1024,1024,1684,,,,,
105,10.9,0m 10.9s,-23.74615274,-46.57696906,P-GPS,96.5,29.4,,,0.0,0.0,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,14.991,0.018,3.739,3.757,3.753,3.742,0,0,-4.6,-7.4,-0.9,-151.1,208.9,1024,1024,1024,1024,1684,,,,,
106,11,0m 11s,-23.7461529,-46.57696909,P-GPS,98.1,29.9,,,0.0,0.0,0.0,0.0,3.7,1.1,-23.74615042,-46.5769583,13,4,53,14.991,0.018,3.739,3.757,3.753,3.742,0,0,-4.7,-6.4,-1,-151.2,208.8,1024,1024,1024,1024,1684,,,,,
107,11.1,0m 11.1s,-23.74615302,-46.57696913,P-GPS,99.4,30.3,,,0.0,0.0,1.1,0.5,3.8,1.1,-23.74615042,-46.5769583,13,4,53,14.991,0.018,3.739,3.757,3.753,3.742,0,0,-4.7,-6.8,-3,-151.1,208.9,1024,1024,1024,1024,1684,,,,,
108,11.2,0m 11.2s,-23.74615317,-46.57696915,P-GPS,101.0,30.8,,,0.2,0.1,0.0,0.0,3.8,1.1,-23.74615042,-46.5769583,13,4,53,14.991,0.018,3.739,3.757,3.753,3.742,-0.1,0,-4.6,-6.8,-2.4,-151,209,1024,1024,1024,1024,1684,,,,,
109,11.3,0m 11.3s,-23.74615334,-46.57696915,P-GPS,102.4,31.2,,,0.2,0.1,0.0,0.0,3.8,1.2,-23.74615042,-46.5769583,13,4,53,14.991,0.018,3.739,3.757,3.753,3.742,-0.1,0,-4.7,-5,-0.5,-151.1,208.9,1024,1024,1024,1024,1684,,,,,
110,11.4,0m 11.4s,-23.74615352,-46.57696915,P-GPS,104.0,31.7,,,0.2,0.1,0.0,0.0,3.8,1.2,-23.74615042,-46.5769583,13,4,52,14.986,0.02,3.74,3.757,3.752,3.737,-0.1,0,-4.7,-4.1,-0.2,-151.2,208.8,1024,1024,1024,1024,1684,,,,,
111,11.5,0m 11.5s,-23.7461536,-46.57696913,P-GPS,105.6,32.2,,,0.0,0.0,0.0,0.0,3.8,1.2,-23.74615042,-46.5769583,13,4,52,14.986,0.02,3.74,3.757,3.752,3.737,0,0,-4.8,-5,0.1,-151.2,208.8,1024,1024,1024,1024,1684,,,,,
112,11.6,0m 11.6s,-23.74615364,-46.57696913,P-GPS,107.3,32.7,,,0.0,0.0,0.0,0.0,3.8,1.2,-23.74615042,-46.5769583,13,4,52,14.986,0.02,3.74,3.757,3.752,3.737,0,0,-4.8,-5.8,-0.5,-151,209,1024,1024,1024,1024,1678,,,,,
113,11.7,0m 11.7s,-23.74615359,-46.57696916,P-GPS,108.9,33.2,,,0.0,0.0,0.0,0.0,3.8,1.2,-23.74615042,-46.5769583,13,4,52,14.986,0.02,3.74,3.757,3.752,3.737,0,0,-4.9,-6.9,-1.9,-151,209,1024,1024,1024,1024,1571,,,,,
114,11.8,0m 11.8s,-23.74615357,-46.57696923,P-GPS,110.2,33.6,,,0.0,0.0,0.0,0.0,3.8,1.2,-23.74615042,-46.5769583,13,4,52,14.986,0.02,3.74,3.757,3.752,3.737,0,0,-4.8,-7.3,-2.3,-150.9,209.1,1024,1024,1024,1024,1593,,,,,
115,11.9,0m 11.9s,-23.74615349,-46.57696931,P-GPS,111.9,34.1,,,0.0,0.0,1.1,0.5,3.9,1.2,-23.74615042,-46.5769583,13,4,52,14.986,0.02,3.74,3.757,3.752,3.737,0,0,-4.3,-9.1,-3.6,-150.9,209.1,1024,1024,1024,1024,1676,,,,,
116,12,0m 12s,-23.74615347,-46.57696941,P-GPS,112.9,34.4,,,0.0,0.0,0.0,0.0,3.9,1.2,-23.74615042,-46.5769583,13,4,52,14.986,0.02,3.74,3.757,3.752,3.737,0,0,-3.8,-9.5,-4.5,-150.7,209.3,1024,1024,1024,1024,1684,,,,,
117,12.1,0m 12.1s,-23.74615348,-46.5769695,P-GPS,114.2,34.8,,,0.2,0.1,1.1,0.5,3.9,1.2,-23.74615042,-46.5769583,13,4,52,14.986,0.02,3.74,3.757,3.752,3.737,0,-0.1,-4,-7.4,-1.7,-150.6,209.4,1024,1024,1024,1024,1684,,,,,
118,12.2,0m 12.2s,-23.74615356,-46.57696969,P-GPS,115.8,35.3,,,0.4,0.2,0.0,0.0,4.0,1.2,-23.74615042,-46.5769583,13,4,52,14.986,0.02,3.74,3.757,3.752,3.737,0,-0.2,-4.4,-4.1,-1.3,-150.7,209.3,1024,1024,1024,1024,1684,,,,,
119,12.3,0m 12.3s,-23.74615356,-46.57696998,P-GPS,117.1,35.7,,,0.4,0.2,0.0,0.0,4.1,1.2,-23.74615042,-46.5769583,13,4,52,14.986,0.02,3.74,3.757,3.752,3.737,0,-0.2,-4.6,-3.4,-4,-150.8,209.2,1024,1024,1024,1024,1665,,,,,
120,12.4,0m 12.4s,-23.74615353,-46.57697033,P-GPS,118.8,36.2,,,0.4,0.2,1.1,0.5,4.2,1.3,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,-0.2,-4.7,-4.4,-6.6,-150.9,209.1,1024,1024,1024,1024,1609,,,,,
121,12.5,0m 12.5s,-23.74615348,-46.57697063,P-GPS,120.4,36.7,,,0.2,0.1,1.5,0.7,4.3,1.3,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,-0.1,-4.8,-5.6,-9,-150.8,209.2,1024,1024,1024,1024,1543,,,,,
122,12.6,0m 12.6s,-23.74615344,-46.57697086,P-GPS,121.7,37.1,,,0.2,0.1,0.0,0.0,4.3,1.3,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,-0.1,-4.4,-8.1,-10.7,-150.5,209.5,1024,1024,1024,1024,1520,,,,,
123,12.7,0m 12.7s,-23.74615344,-46.57697102,P-GPS,123.0,37.5,,,0.0,0.0,1.1,0.5,4.4,1.3,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,0,-3.9,-9.8,-9.4,-150.4,209.6,1024,1024,1024,1024,1593,,,,,
124,12.8,0m 12.8s,-23.7461535,-46.57697114,P-GPS,124.0,37.8,,,0.0,0.0,0.0,0.0,4.4,1.3,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,0,-3.2,-9.2,-8.1,-150.6,209.4,1024,1024,1024,1024,1684,,,,,
125,12.9,0m 12.9s,-23.74615356,-46.57697124,P-GPS,125.0,38.1,,,0.0,0.0,0.0,0.0,4.5,1.4,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,0,-2.9,-6.8,-7.1,-150.9,209.1,1024,1024,1024,1024,1684,,,,,
126,13,0m 13s,-23.74615368,-46.57697128,P-GPS,126.0,38.4,,,0.0,0.0,0.0,0.0,4.5,1.4,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,0,-3.2,-2.8,-5,-151.5,208.5,1024,1024,1024,1024,1684,,,,,
127,13.1,0m 13.1s,-23.74615377,-46.57697123,P-GPS,127.0,38.7,,,0.2,0.1,1.1,0.5,4.5,1.4,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,0.1,-3.8,-2.4,-2.9,-151.6,208.4,1024,1024,1024,1024,1663,,,,,
128,13.2,0m 13.2s,-23.74615374,-46.57697116,P-GPS,128.3,39.1,,,0.3,0.1,0.0,0.0,4.5,1.4,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0.1,0.1,-4.1,-5.9,-2.2,-151.4,208.6,1024,1024,1024,1024,1569,,,,,
129,13.3,0m 13.3s,-23.74615362,-46.57697111,P-GPS,129.9,39.6,,,0.2,0.1,1.1,0.5,4.4,1.4,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0.1,0,-4.4,-10.3,-3.5,-151,209,1024,1024,1024,1024,1558,,,,,
130,13.4,0m 13.4s,-23.7461535,-46.57697113,P-GPS,131.2,40.0,,,0.2,0.1,0.0,0.0,4.4,1.3,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0.1,0,-4.1,-13.9,-7.5,-150.3,209.7,1024,1024,1024,1024,1582,,,,,
131,13.5,0m 13.5s,-23.74615339,-46.57697125,P-GPS,132.5,40.4,,,0.0,0.0,1.1,0.5,4.5,1.4,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,0,-3.5,-15.3,-9.1,-149.9,210.1,1024,1024,1024,1024,1627,,,,,
132,13.6,0m 13.6s,-23.74615336,-46.57697145,P-GPS,133.5,40.7,,,0.0,0.0,0.0,0.0,4.5,1.4,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,0,-3.2,-12.2,-7.5,-150,210,1024,1024,1024,1024,1654,,,,,
133,13.7,0m 13.7s,-23.74615341,-46.57697172,P-GPS,134.5,41.0,,,0.3,0.1,0.0,0.0,4.6,1.4,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,-0.1,-0.1,-3.2,-6.3,-6.2,-150.6,209.4,1024,1024,1024,1024,1664,,,,,
134,13.8,0m 13.8s,-23.74615352,-46.576972,P-GPS,135.5,41.3,,,0.2,0.1,0.0,0.0,4.7,1.4,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,-0.1,-3.5,-2.6,-5.7,-151.1,208.9,1024,1024,1024,1024,1662,,,,,
135,13.9,0m 13.9s,-23.74615355,-46.57697227,P-GPS,136.8,41.7,,,0.0,0.0,0.0,0.0,4.8,1.5,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,0,-3.9,-4.1,-6.1,-151.1,208.9,1024,1024,1024,1024,1604,,,,,
136,14,0m 14s,-23.74615357,-46.57697249,P-GPS,138.1,42.1,,,0.0,0.0,0.0,0.0,4.9,1.5,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,0,-4.1,-7.4,-7.6,-150.8,209.2,1024,1024,1024,1024,1240,,,,,
137,14.1,0m 14.1s,-23.74615356,-46.5769727,P-GPS,139.8,42.6,,,0.0,0.0,0.0,0.0,4.9,1.5,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,0,-4.1,-9.5,-9.3,-150.2,209.8,1024,1024,1024,1024,1024,,,,,
138,14.2,0m 14.2s,-23.74615353,-46.57697287,P-GPS,140.7,42.9,,,0.0,0.0,0.0,0.0,5.0,1.5,-23.74615042,-46.5769583,13,4,52,15.038,0.038,3.762,3.774,3.766,3.736,0,0,-3.6,-11.5,-11,-149.9,210.1,1024,1024,1024,1024,1024,,,,,
139,14.4,0m 14.4s,-23.74615363,-46.57697327,P-GPS,142.7,43.5,,,0.0,0.0,0.0,0.0,5.1,1.6,-23.74615042,-46.5769583,13,4,52,14.849,0.013,3.706,3.717,3.719,3.707,0,0,-2.3,-9.7,-10,-150.2,209.8,1024,1024,1024,1024,1024,,,,,
140,14.6,0m 14.6s,-23.74615378,-46.57697377,P-GPS,143.7,43.8,,,0.2,0.1,0.0,0.0,5.3,1.6,-23.74615042,-46.5769583,13,4,52,14.849,0.013,3.706,3.717,3.719,3.707,0,-0.1,-1,-7.7,-10.2,-150.5,209.5,1024,1024,1024,1024,1024,,,,,
141,14.7,0m 14.7s,-23.74615383,-46.57697403,P-GPS,143.7,43.8,,,0.2,0.1,0.0,0.0,5.4,1.6,-23.74615042,-46.5769583,13,4,52,14.849,0.013,3.706,3.717,3.719,3.707,0,-0.1,-0.6,-6.2,-9.4,-150.7,209.3,1024,1024,1024,1024,1024,,,,,
142,14.8,0m 14.8s,-23.74615387,-46.57697425,P-GPS,143.7,43.8,,,0.0,0.0,0.0,0.0,5.5,1.7,-23.74615042,-46.5769583,13,4,52,14.849,0.013,3.706,3.717,3.719,3.707,0,0,-0.4,-5.8,-8.9,-150.9,209.1,1024,1024,1024,1024,1024,,,,,
143,14.9,0m 14.9s,-23.74615384,-46.57697449,P-GPS,143.7,43.8,,,0.0,0.0,0.0,0.0,5.6,1.7,-23.74615042,-46.5769583,13,4,52,14.849,0.013,3.706,3.717,3.719,3.707,0,0,-0.2,-6.1,-8.6,-150.9,209.1,1024,1024,1024,1024,1024,,,,,
144,15,0m 15s,-23.74615379,-46.5769747,P-GPS,144.0,43.9,,,0.0,0.0,0.0,0.0,5.6,1.7,-23.74615042,-46.5769583,13,4,52,14.849,0.013,3.706,3.717,3.719,3.707,0,0,-0.2,-6.3,-8.4,-151,209,1024,1024,1024,1024,1024,,,,,
145,15.1,0m 15.1s,-23.74615371,-46.57697491,P-GPS,144.0,43.9,,,0.0,0.0,0.0,0.0,5.7,1.7,-23.74615042,-46.5769583,13,4,52,14.849,0.013,3.706,3.717,3.719,3.707,0,0,0,-6.7,-8.2,-150.9,209.1,1024,1024,1024,1024,1024,,,,,
146,15.2,0m 15.2s,-23.74615365,-46.57697509,P-GPS,143.7,43.8,,,0.0,0.0,0.0,0.0,5.7,1.7,-23.74615042,-46.5769583,13,4,52,14.849,0.013,3.706,3.717,3.719,3.707,0,0,0,-7.5,-7.9,-150.9,209.1,1024,1024,1024,1024,1024,,,,,
147,15.3,0m 15.3s,-23.74615355,-46.57697527,P-GPS,143.7,43.8,,,0.2,0.1,0.0,0.0,5.8,1.8,-23.74615042,-46.5769583,13,4,52,14.849,0.013,3.706,3.717,3.719,3.707,0,0.1,0,-8.5,-7.6,-150.8,209.2,1024,1024,1024,1024,1024,,,,,
148,15.4,0m 15.4s,-23.74615348,-46.57697544,P-GPS,143.7,43.8,,,0.2,0.1,0.0,0.0,5.8,1.8,-23.74615042,-46.5769583,13,4,52,15.12,0.01,3.775,3.785,3.782,3.778,0,0.1,0,-8.9,-7.7,-150.8,209.2,1024,1024,1024,1024,1024,,,,,
149,15.5,0m 15.5s,-23.74615341,-46.57697564,P-GPS,143.7,43.8,,,0.2,0.1,0.0,0.0,5.9,1.8,-23.74615042,-46.5769583,13,4,52,15.12,0.01,3.775,3.785,3.782,3.778,0,0.1,0,-8.9,-7.9,-150.9,209.1,1024,1024,1024,1024,1024,,,,,
150,15.6,0m 15.6s,-23.74615338,-46.57697583,P-GPS,143.4,43.7,,,0.2,0.1,0.0,0.0,6.0,1.8,-23.74615042,-46.5769583,13,4,52,15.12,0.01,3.775,3.785,3.782,3.778,0,0.1,0.1,-9.4,-7.8,-150.9,209.1,1024,1024,1024,1024,1024,,,,,
151,15.7,0m 15.7s,-23.74615337,-46.57697603,P-GPS,143.4,43.7,,,0.2,0.1,0.0,0.0,6.0,1.8,-23.74615042,-46.5769583,13,4,52,15.12,0.01,3.775,3.785,3.782,3.778,0,0.1,0.1,-10.1,-7.2,-150.8,209.2,1024,1024,1024,1024,1024,,,,,
152,15.8,0m 15.8s,-23.74615344,-46.57697624,P-GPS,143.4,43.7,,,0.3,0.1,0.0,0.0,6.1,1.9,-23.74615042,-46.5769583,13,4,52,15.12,0.01,3.775,3.785,3.782,3.778,-0.1,0.1,0,-9.7,-6.3,-150.9,209.1,1024,1024,1024,1024,1024,,,,,
153,15.9,0m 15.9s,-23.74615352,-46.5769765,P-GPS,143.4,43.7,,,0.2,0.1,1.1,0.5,6.2,1.9,-23.74615042,-46.5769583,13,4,52,15.12,0.01,3.775,3.785,3.782,3.778,-0.1,0,-0.1,-9.1,-6,-150.9,209.1,1024,1024,1024,1024,1024,,,,,
154,16,0m 16s,-23.74615366,-46.5769768,P-GPS,143.4,43.7,,,0.2,0.1,1.1,0.5,6.3,1.9,-23.74615042,-46.5769583,13,4,52,15.12,0.01,3.775,3.785,3.782,3.778,-0.1,0,-0.1,-7.3,-6.3,-151.1,208.9,1024,1024,1024,1024,1024,,,,,
155,16.1,0m 16.1s,-23.74615379,-46.57697714,P-GPS,143.4,43.7,,,0.2,0.1,1.1,0.5,6.4,2.0,-23.74615042,-46.5769583,13,4,52,15.12,0.01,3.775,3.785,3.782,3.778,-0.1,0,0,-6.6,-6.8,-151.1,208.9,1024,1024,1024,1024,1024,,,,,
156,16.3,0m 16.3s,-23.74615411,-46.57697773,P-GPS,142.7,43.5,,,0.4,0.2,1.0,0.4,6.6,2.0,-23.74615042,-46.5769583,13,4,52,15.12,0.01,3.775,3.785,3.782,3.778,-0.2,0,0,-6.9,-6.5,-151,209,1024,1024,1024,1024,1024,,,,,
157,16.4,0m 16.4s,-23.74615428,-46.57697795,P-GPS,142.7,43.5,,,0.4,0.2,1.0,0.4,6.7,2.0,-23.74615042,-46.5769583,13,4,52,15.078,0.014,3.763,3.777,3.773,3.765,-0.2,0,0,-6.8,-6.5,-151,209,1024,1024,1024,1024,1024,,,,,
158,16.5,0m 16.5s,-23.74615442,-46.57697817,P-GPS,142.4,43.4,,,0.4,0.2,0.0,0.0,6.8,2.1,-23.74615042,-46.5769583,13,4,52,15.078,0.014,3.763,3.777,3.773,3.765,-0.2,0,0,-6.1,-5.9,-151.2,208.8,1024,1024,1024,1024,1024,,,,,
159,16.6,0m 16.6s,-23.74615455,-46.57697834,P-GPS,142.4,43.4,,,0.4,0.2,1.1,0.5,6.9,2.1,-23.74615042,-46.5769583,13,4,52,15.078,0.014,3.763,3.777,3.773,3.765,-0.2,0,0,-5.8,-5.3,-151.2,208.8,1024,1024,1024,1024,1024,,,,,
160,16.7,0m 16.7s,-23.74615461,-46.57697851,P-GPS,142.1,43.3,,,0.2,0.1,0.0,0.0,6.9,2.1,-23.74615042,-46.5769583,13,4,52,15.078,0.014,3.763,3.777,3.773,3.765,-0.1,0,0,-7,-5.5,-151.1,208.9,1024,1024,1024,1024,1024,,,,,
161,16.8,0m 16.8s,-23.74615471,-46.57697866,P-GPS,142.1,43.3,,,0.2,0.1,0.0,0.0,7.0,2.1,-23.74615042,-46.5769583,13,4,52,15.078,0.014,3.763,3.777,3.773,3.765,-0.1,0,-0.1,-7.2,-5.9,-151.1,208.9,1024,1024,1024,1024,1024,,,,,
162,16.9,0m 16.9s,-23.74615478,-46.57697881,P-GPS,142.1,43.3,,,0.2,0.1,1.1,0.5,7.0,2.1,-23.74615042,-46.5769583,13,4,52,15.078,0.014,3.763,3.777,3.773,3.765,-0.1,0,-0.1,-7.3,-6.1,-151,209,1024,1024,1024,1024,1024,,,,,
163,17,0m 17s,-23.7461549,-46.57697895,P-GPS,142.1,43.3,,,0.2,0.1,0.0,0.0,7.1,2.2,-23.74615042,-46.5769583,13,4,52,15.078,0.014,3.763,3.777,3.773,3.765,-0.1,0,-0.2,-7.4,-5.6,-151,209,1024,1024,1024,1024,1024,,,,,
164,17.1,0m 17.1s,-23.74615496,-46.57697913,P-GPS,142.1,43.3,,,0.2,0.1,0.0,0.0,7.2,2.2,-23.74615042,-46.5769583,13,4,52,15.078,0.014,3.763,3.777,3.773,3.765,-0.1,0,-0.2,-7.1,-5.6,-150.9,209.1,1024,1024,1024,1024,1024,,,,,
165,17.2,0m 17.2s,-23.746155,-46.57697931,P-GPS,142.1,43.3,,,0.2,0.1,0.0,0.0,7.2,2.2,-23.74615042,-46.5769583,13,4,52,15.078,0.014,3.763,3.777,3.773,3.765,-0.1,0,-0.2,-6.8,-6.1,-150.9,209.1,1024,1024,1024,1024,1024,,,,,
166,17.3,0m 17.3s,-23.74615502,-46.57697952,P-GPS,142.1,43.3,,,0.2,0.1,0.0,0.0,7.3,2.2,-23.74615042,-46.5769583,13,4,52,15.078,0.014,3.763,3.777,3.773,3.765,-0.1,0,-0.4,-6.5,-6.5,-150.8,209.2,1024,1024,1024,1024,1024,,,,,
